tad_id	tad_chr	tad_start	tad_end	meanAge	percentOld
chr15_38650000_38750000	chr15	38650000	38750000	3	1
chr15_38950000_39050000	chr15	38950000	39050000	1	0
chr15_40250000_40350000	chr15	40250000	40350000	3	1
chr15_40650000_40750000	chr15	40650000	40750000	3	1
chr15_41550000_41650000	chr15	41550000	41650000	3	1
chr15_42150000_42250000	chr15	42150000	42250000	3	1
chr15_42750000_42850000	chr15	42750000	42850000	3	1
chr15_42850000_42950000	chr15	42850000	42950000	3	1
chr15_43950000_44050000	chr15	43950000	44050000	2.33333333333333	0.666666666666667
chr15_44050000_44150000	chr15	44050000	44150000	2.6	0.8
chr15_44150000_44750000	chr15	44150000	44750000	3	1
chr15_44850000_45050000	chr15	44850000	45050000	3	1
chr15_45350000_45450000	chr15	45350000	45450000	1	0
chr15_45750000_45850000	chr15	45750000	45850000	3	1
chr15_45850000_45950000	chr15	45850000	45950000	2	0.5
chr15_48550000_48650000	chr15	48550000	48650000	3	1
chr15_49350000_49450000	chr15	49350000	49450000	3	1
chr15_50550000_50650000	chr15	50550000	50650000	3	1
chr15_51250000_51350000	chr15	51250000	51350000	3	1
chr15_51750000_51850000	chr15	51750000	51850000	3	1
chr15_52450000_52550000	chr15	52450000	52550000	3	1
chr15_52550000_52950000	chr15	52550000	52950000	3	1
chr15_52950000_53050000	chr15	52950000	53050000	3	1
chr15_56150000_56250000	chr15	56150000	56250000	3	1
chr15_56650000_56750000	chr15	56650000	56750000	3	1
chr15_56750000_57550000	chr15	56750000	57550000	1	0
chr15_58350000_58450000	chr15	58350000	58450000	3	1
chr15_59150000_59250000	chr15	59150000	59250000	3	1
chr15_59850000_59950000	chr15	59850000	59950000	3	1
chr15_59950000_60550000	chr15	59950000	60550000	3	1
chr15_60750000_60850000	chr15	60750000	60850000	3	1
chr15_62050000_62150000	chr15	62050000	62150000	3	1
chr15_63350000_63450000	chr15	63350000	63450000	3	1
chr15_63850000_63950000	chr15	63850000	63950000	3	1
chr15_64350000_64450000	chr15	64350000	64450000	3	1
chr15_64950000_65050000	chr15	64950000	65050000	3	1
chr15_65350000_65450000	chr15	65350000	65450000	3	1
chr15_65450000_65550000	chr15	65450000	65550000	3	1
chr15_65650000_65750000	chr15	65650000	65750000	3	1
chr15_66650000_66750000	chr15	66650000	66750000	3	1
chr15_66750000_66850000	chr15	66750000	66850000	3	1
chr15_67050000_67150000	chr15	67050000	67150000	3	1
chr15_68050000_68150000	chr15	68050000	68150000	3	1
chr15_68450000_68550000	chr15	68450000	68550000	3	1
chr15_69250000_69650000	chr15	69250000	69650000	3	1
chr15_69650000_69750000	chr15	69650000	69750000	3	1
chr15_71050000_71150000	chr15	71050000	71150000	3	1
chr15_72450000_72550000	chr15	72450000	72550000	3	1
chr15_72550000_72850000	chr15	72550000	72850000	1.66666666666667	0.333333333333333
chr15_72950000_73450000	chr15	72950000	73450000	2.33333333333333	0.666666666666667
chr15_74150000_74250000	chr15	74150000	74250000	2	0.5
chr15_74250000_74350000	chr15	74250000	74350000	3	1
chr15_74350000_74550000	chr15	74350000	74550000	1.5	0.25
chr15_74550000_74650000	chr15	74550000	74650000	3	1
chr15_74850000_74950000	chr15	74850000	74950000	3	1
chr15_75550000_75650000	chr15	75550000	75650000	2.2	0.6
chr15_75950000_76050000	chr15	75950000	76050000	3	1
chr15_76050000_76150000	chr15	76050000	76150000	3	1
chr15_77150000_77250000	chr15	77150000	77250000	3	1
chr15_78250000_78450000	chr15	78250000	78450000	3	1
chr15_78450000_78550000	chr15	78450000	78550000	3	1
chr15_79050000_79150000	chr15	79050000	79150000	3	1
chr15_79150000_79450000	chr15	79150000	79450000	3	1
chr15_81150000_81250000	chr15	81150000	81250000	3	1
chr15_81550000_81650000	chr15	81550000	81650000	3	1
chr15_81750000_82550000	chr15	81750000	82550000	3	1
chr15_82550000_82650000	chr15	82550000	82650000	2	0.5
chr15_83050000_83150000	chr15	83050000	83150000	1	0
chr15_83550000_83650000	chr15	83550000	83650000	3	1
chr15_85650000_85750000	chr15	85650000	85750000	3	1
chr15_86250000_86350000	chr15	86250000	86350000	3	1
chr15_88950000_89050000	chr15	88950000	89050000	3	1
chr15_89350000_89450000	chr15	89350000	89450000	3	1
chr15_89550000_89750000	chr15	89550000	89750000	3	1
chr15_89750000_89850000	chr15	89750000	89850000	3	1
chr15_90150000_90350000	chr15	90150000	90350000	2.42857142857143	0.714285714285714
chr15_90550000_90650000	chr15	90550000	90650000	3	1
chr15_90650000_90750000	chr15	90650000	90750000	3	1
chr15_91350000_91450000	chr15	91350000	91450000	3	1
chr15_91450000_91550000	chr15	91450000	91550000	3	1
chr15_92550000_92650000	chr15	92550000	92650000	3	1
chr15_94750000_94850000	chr15	94750000	94850000	3	1
chr15_98950000_99650000	chr15	98950000	99650000	3	1
chr15_99750000_100250000	chr15	99750000	100250000	3	1
chr15_100250000_100350000	chr15	100250000	100350000	3	1
chr15_101050000_101150000	chr15	101050000	101150000	3	1
chr15_101750000_101850000	chr15	101750000	101850000	3	1
chr16_2050000_2150000	chr16	2050000	2150000	2.6	0.8
chr16_2150000_2250000	chr16	2150000	2250000	3	1
chr16_2250000_2550000	chr16	2250000	2550000	2.5	0.75
chr16_2550000_2650000	chr16	2550000	2650000	2	0.5
chr16_2950000_3050000	chr16	2950000	3050000	2.5	0.75
chr16_3450000_3550000	chr16	3450000	3550000	1	0
chr16_3550000_3650000	chr16	3550000	3650000	3	1
chr16_5050000_5150000	chr16	5050000	5150000	2.5	0.75
chr16_6650000_6750000	chr16	6650000	6750000	3	1
chr16_9150000_9250000	chr16	9150000	9250000	3	1
chr16_10550000_10650000	chr16	10550000	10650000	3	1
chr16_10850000_10950000	chr16	10850000	10950000	3	1
chr16_10950000_11050000	chr16	10950000	11050000	3	1
chr16_11350000_11450000	chr16	11350000	11450000	1.8	0.4
chr16_11950000_12050000	chr16	11950000	12050000	1	0
chr16_12050000_12150000	chr16	12050000	12150000	3	1
chr16_13950000_14050000	chr16	13950000	14050000	3	1
chr16_14750000_14850000	chr16	14750000	14850000	3	1
chr16_14850000_14950000	chr16	14850000	14950000	1	0
chr16_16350000_16450000	chr16	16350000	16450000	1	0
chr16_18350000_18650000	chr16	18350000	18650000	1	0
chr16_18750000_18850000	chr16	18750000	18850000	3	1
chr16_19450000_19550000	chr16	19450000	19550000	3	1
chr16_19550000_19850000	chr16	19550000	19850000	3	1
chr16_19850000_19950000	chr16	19850000	19950000	3	1
chr16_20450000_20550000	chr16	20450000	20550000	2	0.5
chr16_20650000_20750000	chr16	20650000	20750000	3	1
chr16_21150000_21350000	chr16	21150000	21350000	3	1
chr16_22450000_22550000	chr16	22450000	22550000	1	0
chr16_23450000_23550000	chr16	23450000	23550000	3	1
chr16_23550000_23650000	chr16	23550000	23650000	3	1
chr16_23650000_23950000	chr16	23650000	23950000	3	1
chr16_24550000_24850000	chr16	24550000	24850000	3	1
chr16_25150000_25250000	chr16	25150000	25250000	2	0.5
chr16_27450000_27550000	chr16	27450000	27550000	3	1
chr16_28650000_28750000	chr16	28650000	28750000	1	0
chr16_28750000_28950000	chr16	28750000	28950000	3	1
chr16_28950000_29050000	chr16	28950000	29050000	2.33333333333333	0.666666666666667
chr16_29450000_29550000	chr16	29450000	29550000	1	0
chr16_29550000_29950000	chr16	29550000	29950000	2.38461538461538	0.692307692307692
chr16_29950000_30050000	chr16	29950000	30050000	2.42857142857143	0.714285714285714
chr16_30250000_30650000	chr16	30250000	30650000	2.27272727272727	0.636363636363636
chr16_30650000_30750000	chr16	30650000	30750000	3	1
chr16_30750000_30850000	chr16	30750000	30850000	2.5	0.75
chr16_30850000_30950000	chr16	30850000	30950000	2	0.5
chr16_48150000_48250000	chr16	48150000	48250000	1	0
chr16_48250000_48550000	chr16	48250000	48550000	3	1
chr16_48750000_49350000	chr16	48750000	49350000	3	1
chr16_49350000_49450000	chr16	49350000	49450000	1	0
chr16_50750000_50850000	chr16	50750000	50850000	3	1
chr16_53350000_53450000	chr16	53350000	53450000	3	1
chr16_53450000_53550000	chr16	53450000	53550000	3	1
chr16_55350000_55450000	chr16	55350000	55450000	3	1
chr16_55850000_55950000	chr16	55850000	55950000	1	0
chr16_56350000_56450000	chr16	56350000	56450000	3	1
chr16_57450000_57550000	chr16	57450000	57550000	3	1
chr16_58550000_58650000	chr16	58550000	58650000	3	1
chr16_58650000_58750000	chr16	58650000	58750000	3	1
chr16_65050000_65150000	chr16	65050000	65150000	3	1
chr16_66350000_66450000	chr16	66350000	66450000	3	1
chr16_66850000_66950000	chr16	66850000	66950000	3	1
chr16_66950000_67150000	chr16	66950000	67150000	2	0.5
chr16_67150000_67250000	chr16	67150000	67250000	2.55555555555556	0.777777777777778
chr16_67250000_67450000	chr16	67250000	67450000	3	1
chr16_67450000_67550000	chr16	67450000	67550000	3	1
chr16_68250000_68350000	chr16	68250000	68350000	3	1
chr16_69250000_69350000	chr16	69250000	69350000	2.33333333333333	0.666666666666667
chr16_70150000_70250000	chr16	70150000	70250000	1	0
chr16_70250000_70350000	chr16	70250000	70350000	3	1
chr16_70350000_70650000	chr16	70350000	70650000	2.6	0.8
chr16_70650000_70750000	chr16	70650000	70750000	3	1
chr16_70750000_70850000	chr16	70750000	70850000	1	0
chr16_71950000_72050000	chr16	71950000	72050000	3	1
chr16_75150000_75250000	chr16	75150000	75250000	1.66666666666667	0.333333333333333
chr16_75450000_75550000	chr16	75450000	75550000	2	0.5
chr16_75550000_75650000	chr16	75550000	75650000	1.66666666666667	0.333333333333333
chr16_75650000_75750000	chr16	75650000	75750000	3	1
chr16_77150000_77250000	chr16	77150000	77250000	2	0.5
chr16_77250000_77550000	chr16	77250000	77550000	3	1
chr16_77950000_78050000	chr16	77950000	78050000	3	1
chr16_78050000_78150000	chr16	78050000	78150000	3	1
chr16_80950000_81050000	chr16	80950000	81050000	3	1
chr16_81750000_81850000	chr16	81750000	81850000	3	1
chr16_83850000_83950000	chr16	83850000	83950000	2	0.5
chr16_84450000_84550000	chr16	84450000	84550000	3	1
chr16_84650000_84750000	chr16	84650000	84750000	3	1
chr16_85050000_85150000	chr16	85050000	85150000	3	1
chr16_85650000_85750000	chr16	85650000	85750000	3	1
chr16_85750000_85850000	chr16	85750000	85850000	3	1
chr16_86450000_86550000	chr16	86450000	86550000	3	1
chr16_87750000_87850000	chr16	87750000	87850000	3	1
chr16_87850000_87950000	chr16	87850000	87950000	2	0.5
chr16_88550000_88650000	chr16	88550000	88650000	3	1
chr16_88650000_88750000	chr16	88650000	88750000	3	1
chr16_89250000_89350000	chr16	89250000	89350000	2.33333333333333	0.666666666666667
chr16_90150000_90344753	chr16	90150000	90344753	1	0
chr17_850000_950000	chr17	850000	950000	3	1
chr17_1850000_1950000	chr17	1850000	1950000	3	1
chr17_1950000_2150000	chr17	1950000	2150000	3	1
chr17_2150000_2250000	chr17	2150000	2250000	3	1
chr17_2550000_2650000	chr17	2550000	2650000	3	1
chr17_3450000_3550000	chr17	3450000	3550000	2.33333333333333	0.666666666666667
chr17_3550000_3650000	chr17	3550000	3650000	2.6	0.8
chr17_3950000_4050000	chr17	3950000	4050000	3	1
chr17_4550000_4650000	chr17	4550000	4650000	2.6	0.8
chr17_4650000_4750000	chr17	4650000	4750000	3	1
chr17_4750000_4850000	chr17	4750000	4850000	2.6	0.8
chr17_4850000_4950000	chr17	4850000	4950000	2.33333333333333	0.666666666666667
chr17_5250000_5350000	chr17	5250000	5350000	3	1
chr17_6450000_6550000	chr17	6450000	6550000	3	1
chr17_6550000_6850000	chr17	6550000	6850000	2.6	0.8
chr17_6850000_6950000	chr17	6850000	6950000	2.6	0.8
chr17_6950000_7050000	chr17	6950000	7050000	1	0
chr17_7050000_7150000	chr17	7050000	7150000	2.71428571428571	0.857142857142857
chr17_7450000_7550000	chr17	7450000	7550000	2.6	0.8
chr17_8150000_8250000	chr17	8150000	8250000	2.66666666666667	0.833333333333333
chr17_8250000_8650000	chr17	8250000	8650000	3	1
chr17_8650000_8750000	chr17	8650000	8750000	2	0.5
chr17_8750000_8850000	chr17	8750000	8850000	3	1
chr17_9450000_9550000	chr17	9450000	9550000	3	1
chr17_9650000_9750000	chr17	9650000	9750000	3	1
chr17_11850000_11950000	chr17	11850000	11950000	2.33333333333333	0.666666666666667
chr17_12850000_12950000	chr17	12850000	12950000	3	1
chr17_15150000_15450000	chr17	15150000	15450000	2	0.5
chr17_15450000_15550000	chr17	15450000	15550000	1	0
chr17_15550000_15650000	chr17	15550000	15650000	1	0
chr17_16150000_16250000	chr17	16150000	16250000	3	1
chr17_16550000_16650000	chr17	16550000	16650000	1	0
chr17_17150000_17250000	chr17	17150000	17250000	3	1
chr17_17250000_17450000	chr17	17250000	17450000	3	1
chr17_19050000_19750000	chr17	19050000	19750000	2.5	0.75
chr17_19750000_19850000	chr17	19750000	19850000	3	1
chr17_26650000_26750000	chr17	26650000	26750000	3	1
chr17_26750000_26850000	chr17	26750000	26850000	3	1
chr17_26850000_26950000	chr17	26850000	26950000	3	1
chr17_27150000_27250000	chr17	27150000	27250000	3	1
chr17_27850000_27950000	chr17	27850000	27950000	2.66666666666667	0.833333333333333
chr17_28350000_28450000	chr17	28350000	28450000	3	1
chr17_29050000_29150000	chr17	29050000	29150000	3	1
chr17_29650000_29750000	chr17	29650000	29750000	3	1
chr17_29850000_30250000	chr17	29850000	30250000	2	0.5
chr17_30250000_30350000	chr17	30250000	30350000	3	1
chr17_30650000_30750000	chr17	30650000	30750000	3	1
chr17_32450000_32550000	chr17	32450000	32550000	3	1
chr17_32550000_32650000	chr17	32550000	32650000	1	0
chr17_32650000_32750000	chr17	32650000	32750000	1	0
chr17_33250000_33350000	chr17	33250000	33350000	2.33333333333333	0.666666666666667
chr17_33350000_33450000	chr17	33350000	33450000	1	0
chr17_34550000_34850000	chr17	34550000	34850000	1.5	0.25
chr17_36250000_36350000	chr17	36250000	36350000	1	0
chr17_36450000_36550000	chr17	36450000	36550000	3	1
chr17_36550000_36750000	chr17	36550000	36750000	3	1
chr17_36750000_36850000	chr17	36750000	36850000	1	0
chr17_37550000_37650000	chr17	37550000	37650000	3	1
chr17_38050000_38150000	chr17	38050000	38150000	2.2	0.6
chr17_38650000_38750000	chr17	38650000	38750000	3	1
chr17_38750000_39750000	chr17	38750000	39750000	1.14545454545455	0.0727272727272727
chr17_39750000_39850000	chr17	39750000	39850000	1.66666666666667	0.333333333333333
chr17_39850000_39950000	chr17	39850000	39950000	2	0.5
chr17_40650000_40750000	chr17	40650000	40750000	3	1
chr17_41350000_41450000	chr17	41350000	41450000	3	1
chr17_41850000_41950000	chr17	41850000	41950000	2.5	0.75
chr17_42150000_42250000	chr17	42150000	42250000	3	1
chr17_42250000_42350000	chr17	42250000	42350000	2.33333333333333	0.666666666666667
chr17_42750000_42850000	chr17	42750000	42850000	3	1
chr17_43150000_43250000	chr17	43150000	43250000	3	1
chr17_44050000_44350000	chr17	44050000	44350000	3	1
chr17_44350000_44450000	chr17	44350000	44450000	1	0
chr17_44550000_44650000	chr17	44550000	44650000	1	0
chr17_45050000_45150000	chr17	45050000	45150000	2	0.5
chr17_45750000_45850000	chr17	45750000	45850000	3	1
chr17_46650000_46750000	chr17	46650000	46750000	2.66666666666667	0.833333333333333
chr17_47250000_47350000	chr17	47250000	47350000	3	1
chr17_48450000_48550000	chr17	48450000	48550000	3	1
chr17_48550000_48750000	chr17	48550000	48750000	3	1
chr17_48750000_48850000	chr17	48750000	48850000	2	0.5
chr17_49250000_49350000	chr17	49250000	49350000	3	1
chr17_52950000_53050000	chr17	52950000	53050000	3	1
chr17_53450000_53550000	chr17	53450000	53550000	3	1
chr17_54850000_54950000	chr17	54850000	54950000	3	1
chr17_54950000_55050000	chr17	54950000	55050000	3	1
chr17_55850000_55950000	chr17	55850000	55950000	3	1
chr17_55950000_56150000	chr17	55950000	56150000	3	1
chr17_56150000_56250000	chr17	56150000	56250000	1	0
chr17_56250000_56450000	chr17	56250000	56450000	2	0.5
chr17_56450000_56550000	chr17	56450000	56550000	3	1
chr17_57150000_57250000	chr17	57150000	57250000	3	1
chr17_57950000_58050000	chr17	57950000	58050000	3	1
chr17_58050000_58150000	chr17	58050000	58150000	3	1
chr17_58650000_58750000	chr17	58650000	58750000	3	1
chr17_60450000_60550000	chr17	60450000	60550000	2	0.5
chr17_61450000_61550000	chr17	61450000	61550000	3	1
chr17_61850000_61950000	chr17	61850000	61950000	3	1
chr17_61950000_62350000	chr17	61950000	62350000	1.88888888888889	0.444444444444444
chr17_62350000_62650000	chr17	62350000	62650000	3	1
chr17_64150000_64250000	chr17	64150000	64250000	3	1
chr17_65250000_65350000	chr17	65250000	65350000	3	1
chr17_66750000_67150000	chr17	66750000	67150000	1	0
chr17_67350000_67450000	chr17	67350000	67450000	3	1
chr17_70550000_70650000	chr17	70550000	70650000	3	1
chr17_72150000_72250000	chr17	72150000	72250000	3	1
chr17_72750000_72850000	chr17	72750000	72850000	3	1
chr17_72850000_72950000	chr17	72850000	72950000	3	1
chr17_72950000_73150000	chr17	72950000	73150000	2.71428571428571	0.857142857142857
chr17_73150000_73250000	chr17	73150000	73250000	2.33333333333333	0.666666666666667
chr17_73650000_73750000	chr17	73650000	73750000	3	1
chr17_74350000_74450000	chr17	74350000	74450000	3	1
chr17_74650000_74750000	chr17	74650000	74750000	2.5	0.75
chr17_75150000_75250000	chr17	75150000	75250000	3	1
chr17_75450000_75550000	chr17	75450000	75550000	3	1
chr17_76050000_76150000	chr17	76050000	76150000	3	1
chr17_76150000_76250000	chr17	76150000	76250000	3	1
chr17_76850000_76950000	chr17	76850000	76950000	2	0.5
chr17_76950000_77050000	chr17	76950000	77050000	3	1
chr17_77650000_77750000	chr17	77650000	77750000	3	1
chr17_77950000_78250000	chr17	77950000	78250000	3	1
chr17_79150000_79250000	chr17	79150000	79250000	3	1
chr17_79550000_79650000	chr17	79550000	79650000	3	1
chr17_80050000_80150000	chr17	80050000	80150000	3	1
chr18_750000_850000	chr18	750000	850000	3	1
chr18_2550000_2650000	chr18	2550000	2650000	3	1
chr18_2650000_2750000	chr18	2650000	2750000	3	1
chr18_3150000_3250000	chr18	3150000	3250000	3	1
chr18_3250000_3550000	chr18	3250000	3550000	2	0.5
chr18_5850000_6450000	chr18	5850000	6450000	3	1
chr18_7150000_7250000	chr18	7150000	7250000	3	1
chr18_8550000_8650000	chr18	8550000	8650000	3	1
chr18_8650000_8950000	chr18	8650000	8950000	3	1
chr18_9450000_9550000	chr18	9450000	9550000	3	1
chr18_9850000_9950000	chr18	9850000	9950000	1	0
chr18_10450000_10550000	chr18	10450000	10550000	3	1
chr18_11650000_12050000	chr18	11650000	12050000	3	1
chr18_12050000_12150000	chr18	12050000	12150000	1	0
chr18_12550000_12650000	chr18	12550000	12650000	3	1
chr18_12950000_13050000	chr18	12950000	13050000	3	1
chr18_13750000_13850000	chr18	13750000	13850000	3	1
chr18_20550000_20950000	chr18	20550000	20950000	3	1
chr18_20950000_21050000	chr18	20950000	21050000	3	1
chr18_21650000_21750000	chr18	21650000	21750000	3	1
chr18_23750000_23850000	chr18	23750000	23850000	3	1
chr18_29650000_29750000	chr18	29650000	29750000	3	1
chr18_30550000_30650000	chr18	30550000	30650000	3	1
chr18_32350000_32450000	chr18	32350000	32450000	3	1
chr18_32750000_32850000	chr18	32750000	32850000	1	0
chr18_33550000_34350000	chr18	33550000	34350000	3	1
chr18_34350000_34450000	chr18	34350000	34450000	3	1
chr18_39450000_39550000	chr18	39450000	39550000	3	1
chr18_43250000_43550000	chr18	43250000	43550000	2.33333333333333	0.666666666666667
chr18_43550000_43650000	chr18	43550000	43650000	3	1
chr18_44450000_44550000	chr18	44450000	44550000	2.33333333333333	0.666666666666667
chr18_46050000_46150000	chr18	46050000	46150000	3	1
chr18_46950000_47050000	chr18	46950000	47050000	2.33333333333333	0.666666666666667
chr18_48250000_48350000	chr18	48250000	48350000	3	1
chr18_48350000_48550000	chr18	48350000	48550000	3	1
chr18_51750000_51850000	chr18	51750000	51850000	3	1
chr18_54250000_54350000	chr18	54250000	54350000	3	1
chr18_55150000_55250000	chr18	55150000	55250000	3	1
chr18_56050000_56150000	chr18	56050000	56150000	3	1
chr18_56450000_56750000	chr18	56450000	56750000	3	1
chr18_56750000_56850000	chr18	56750000	56850000	3	1
chr18_56850000_56950000	chr18	56850000	56950000	3	1
chr18_56950000_57050000	chr18	56950000	57050000	3	1
chr18_57050000_57150000	chr18	57050000	57150000	3	1
chr18_59150000_59250000	chr18	59150000	59250000	3	1
chr18_59250000_59750000	chr18	59250000	59750000	3	1
chr18_60550000_60650000	chr18	60550000	60650000	3	1
chr18_60650000_61050000	chr18	60650000	61050000	3	1
chr18_61050000_61150000	chr18	61050000	61150000	2	0.5
chr18_61550000_61650000	chr18	61550000	61650000	1	0
chr18_66350000_66450000	chr18	66350000	66450000	3	1
chr18_67850000_68050000	chr18	67850000	68050000	3	1
chr18_70250000_70350000	chr18	70250000	70350000	3	1
chr18_71750000_71850000	chr18	71750000	71850000	3	1
chr18_77050000_77150000	chr18	77050000	77150000	3	1
chr19_0_150000	chr19	0	150000	1	0
chr19_1150000_1250000	chr19	1150000	1250000	3	1
chr19_1750000_1850000	chr19	1750000	1850000	2.33333333333333	0.666666666666667
chr19_4150000_4250000	chr19	4150000	4250000	3	1
chr19_4450000_4550000	chr19	4450000	4550000	2.6	0.8
chr19_4550000_4650000	chr19	4550000	4650000	3	1
chr19_5650000_5750000	chr19	5650000	5750000	2.33333333333333	0.666666666666667
chr19_6350000_6450000	chr19	6350000	6450000	2.42857142857143	0.714285714285714
chr19_6950000_7050000	chr19	6950000	7050000	1	0
chr19_8250000_8350000	chr19	8250000	8350000	3	1
chr19_9950000_10050000	chr19	9950000	10050000	3	1
chr19_10050000_10150000	chr19	10050000	10150000	3	1
chr19_10150000_10250000	chr19	10150000	10250000	2.6	0.8
chr19_10350000_10450000	chr19	10350000	10450000	1.8	0.4
chr19_10450000_10550000	chr19	10450000	10550000	3	1
chr19_11550000_11650000	chr19	11550000	11650000	2.6	0.8
chr19_12750000_12850000	chr19	12750000	12850000	2.5	0.75
chr19_12850000_12950000	chr19	12850000	12950000	2.6	0.8
chr19_12950000_13050000	chr19	12950000	13050000	2.6	0.8
chr19_13050000_13150000	chr19	13050000	13150000	2.5	0.75
chr19_13850000_13950000	chr19	13850000	13950000	2.6	0.8
chr19_14550000_14650000	chr19	14550000	14650000	3	1
chr19_16250000_16350000	chr19	16250000	16350000	3	1
chr19_16550000_16650000	chr19	16550000	16650000	2.5	0.75
chr19_17050000_17150000	chr19	17050000	17150000	3	1
chr19_17350000_17450000	chr19	17350000	17450000	3	1
chr19_17450000_17550000	chr19	17450000	17550000	1.5	0.25
chr19_18050000_18150000	chr19	18050000	18150000	3	1
chr19_18450000_18550000	chr19	18450000	18550000	2.6	0.8
chr19_18550000_19050000	chr19	18550000	19050000	2.86666666666667	0.933333333333333
chr19_19050000_19150000	chr19	19050000	19150000	3	1
chr19_19550000_19650000	chr19	19550000	19650000	3	1
chr19_21950000_22050000	chr19	21950000	22050000	1	0
chr19_30050000_30150000	chr19	30050000	30150000	3	1
chr19_31050000_31150000	chr19	31050000	31150000	3	1
chr19_33050000_33150000	chr19	33050000	33150000	3	1
chr19_33150000_33350000	chr19	33150000	33350000	3	1
chr19_33550000_33650000	chr19	33550000	33650000	3	1
chr19_33650000_33850000	chr19	33650000	33850000	3	1
chr19_33850000_33950000	chr19	33850000	33950000	3	1
chr19_34650000_34850000	chr19	34650000	34850000	3	1
chr19_34850000_34950000	chr19	34850000	34950000	2.33333333333333	0.666666666666667
chr19_36050000_36150000	chr19	36050000	36150000	3	1
chr19_36450000_36550000	chr19	36450000	36550000	2.6	0.8
chr19_36550000_36650000	chr19	36550000	36650000	3	1
chr19_38750000_38850000	chr19	38750000	38850000	2.6	0.8
chr19_39350000_39450000	chr19	39350000	39450000	3	1
chr19_39850000_39950000	chr19	39850000	39950000	3	1
chr19_41050000_41150000	chr19	41050000	41150000	3	1
chr19_41150000_41250000	chr19	41150000	41250000	3	1
chr19_41250000_41350000	chr19	41250000	41350000	1.66666666666667	0.333333333333333
chr19_41750000_41850000	chr19	41750000	41850000	3	1
chr19_42350000_42450000	chr19	42350000	42450000	2.5	0.75
chr19_42450000_42550000	chr19	42450000	42550000	3	1
chr19_42550000_42850000	chr19	42550000	42850000	2.77777777777778	0.888888888888889
chr19_42850000_42950000	chr19	42850000	42950000	2.33333333333333	0.666666666666667
chr19_43850000_43950000	chr19	43850000	43950000	1	0
chr19_44150000_44250000	chr19	44150000	44250000	1	0
chr19_44250000_44350000	chr19	44250000	44350000	2	0.5
chr19_44350000_44950000	chr19	44350000	44950000	1	0
chr19_44950000_45050000	chr19	44950000	45050000	1	0
chr19_45250000_45350000	chr19	45250000	45350000	2.5	0.75
chr19_45850000_45950000	chr19	45850000	45950000	3	1
chr19_45950000_46050000	chr19	45950000	46050000	3	1
chr19_46050000_46150000	chr19	46050000	46150000	3	1
chr19_46150000_46250000	chr19	46150000	46250000	3	1
chr19_47050000_47150000	chr19	47050000	47150000	2.5	0.75
chr19_47150000_47250000	chr19	47150000	47250000	3	1
chr19_47650000_47750000	chr19	47650000	47750000	2	0.5
chr19_47750000_47850000	chr19	47750000	47850000	2.33333333333333	0.666666666666667
chr19_48250000_48350000	chr19	48250000	48350000	2	0.5
chr19_48350000_48450000	chr19	48350000	48450000	1	0
chr19_48850000_49050000	chr19	48850000	49050000	2.71428571428571	0.857142857142857
chr19_49050000_49150000	chr19	49050000	49150000	2.42857142857143	0.714285714285714
chr19_49150000_49450000	chr19	49150000	49450000	2.57142857142857	0.785714285714286
chr19_49450000_49550000	chr19	49450000	49550000	2	0.5
chr19_49950000_50050000	chr19	49950000	50050000	2.42857142857143	0.714285714285714
chr19_50550000_50650000	chr19	50550000	50650000	1	0
chr19_52250000_52350000	chr19	52250000	52350000	1	0
chr19_54550000_54650000	chr19	54550000	54650000	2.14285714285714	0.571428571428571
chr19_54850000_54950000	chr19	54850000	54950000	1.66666666666667	0.333333333333333
chr19_56150000_56250000	chr19	56150000	56250000	2	0.5
chr19_56750000_56850000	chr19	56750000	56850000	1	0
chr19_57550000_57650000	chr19	57550000	57650000	1	0
chr2_1750000_1850000	chr2	1750000	1850000	3	1
chr2_3650000_3750000	chr2	3650000	3750000	3	1
chr2_3750000_3850000	chr2	3750000	3850000	3	1
chr2_6950000_7050000	chr2	6950000	7050000	3	1
chr2_7050000_7150000	chr2	7050000	7150000	3	1
chr2_8950000_9150000	chr2	8950000	9150000	3	1
chr2_9550000_9650000	chr2	9550000	9650000	3	1
chr2_10150000_10250000	chr2	10150000	10250000	2	0.5
chr2_10250000_10750000	chr2	10250000	10750000	3	1
chr2_11750000_11850000	chr2	11750000	11850000	3	1
chr2_11950000_13050000	chr2	11950000	13050000	3	1
chr2_15750000_16650000	chr2	15750000	16650000	3	1
chr2_17750000_17850000	chr2	17750000	17850000	3	1
chr2_17850000_17950000	chr2	17850000	17950000	3	1
chr2_18450000_18550000	chr2	18450000	18550000	3	1
chr2_20050000_20150000	chr2	20050000	20150000	3	1
chr2_20150000_20450000	chr2	20150000	20450000	3	1
chr2_20550000_20750000	chr2	20550000	20750000	3	1
chr2_20750000_20850000	chr2	20750000	20850000	3	1
chr2_23950000_24050000	chr2	23950000	24050000	3	1
chr2_24550000_25050000	chr2	24550000	25050000	3	1
chr2_25350000_25450000	chr2	25350000	25450000	3	1
chr2_25850000_25950000	chr2	25850000	25950000	3	1
chr2_25950000_26050000	chr2	25950000	26050000	3	1
chr2_26750000_26950000	chr2	26750000	26950000	3	1
chr2_26950000_27050000	chr2	26950000	27050000	3	1
chr2_27550000_27650000	chr2	27550000	27650000	3	1
