tad_id	tad_chr	tad_start	tad_end	meanAge	percentOld
chr20_34650000_34750000	chr20	34650000	34750000	3	1
chr20_35150000_35450000	chr20	35150000	35450000	3	1
chr20_37250000_37350000	chr20	37250000	37350000	3	1
chr20_38750000_39450000	chr20	38750000	39450000	3	1
chr20_40050000_40150000	chr20	40050000	40150000	3	1
chr20_43650000_43750000	chr20	43650000	43750000	2.33333333333333	0.666666666666667
chr20_48850000_49150000	chr20	48850000	49150000	3	1
chr20_53450000_54750000	chr20	53450000	54750000	3	1
chr20_56050000_56650000	chr20	56050000	56650000	2.5	0.75
chr20_56950000_57050000	chr20	56950000	57050000	3	1
chr20_58250000_58350000	chr20	58250000	58350000	3	1
chr20_58550000_58650000	chr20	58550000	58650000	3	1
chr20_59750000_59850000	chr20	59750000	59850000	3	1
chr20_60950000_61350000	chr20	60950000	61350000	3	1
chr20_61550000_61950000	chr20	61550000	61950000	3	1
chr20_62150000_62750000	chr20	62150000	62750000	2.61538461538462	0.807692307692308
chr20_62850000_63015520	chr20	62850000	63015520	3	1
chr21_10850000_11050000	chr21	10850000	11050000	1	0
chr21_14850000_16050000	chr21	14850000	16050000	2	0.5
chr21_16150000_16850000	chr21	16150000	16850000	3	1
chr21_19850000_20050000	chr21	19850000	20050000	3	1
chr21_27550000_27950000	chr21	27550000	27950000	3	1
chr21_28250000_28950000	chr21	28250000	28950000	3	1
chr21_30850000_31150000	chr21	30850000	31150000	3	1
chr21_31450000_31550000	chr21	31450000	31550000	1	0
chr21_32550000_32750000	chr21	32550000	32750000	3	1
chr21_33750000_33850000	chr21	33750000	33850000	3	1
chr21_39450000_39550000	chr21	39450000	39550000	1	0
chr21_40050000_40450000	chr21	40050000	40450000	3	1
chr21_41250000_41450000	chr21	41250000	41450000	3	1
chr21_42650000_42750000	chr21	42650000	42750000	2.33333333333333	0.666666666666667
chr21_44750000_44850000	chr21	44750000	44850000	3	1
chr21_46050000_46150000	chr21	46050000	46150000	1.33333333333333	0.166666666666667
chr21_46350000_46450000	chr21	46350000	46450000	3	1
chr21_46650000_46750000	chr21	46650000	46750000	3	1
chr21_46950000_47250000	chr21	46950000	47250000	3	1
chr21_47350000_47450000	chr21	47350000	47450000	3	1
chr21_47550000_47950000	chr21	47550000	47950000	3	1
chr21_47950000_48050000	chr21	47950000	48050000	3	1
chr21_48050000_48119895	chr21	48050000	48119895	3	1
chr22_0_16550000	chr22	0	16550000	1	0
chr22_18250000_18550000	chr22	18250000	18550000	2	0.5
chr22_18950000_19350000	chr22	18950000	19350000	2.6	0.8
chr22_19350000_19450000	chr22	19350000	19450000	3	1
chr22_19450000_19550000	chr22	19450000	19550000	3	1
chr22_20450000_21050000	chr22	20450000	21050000	2	0.5
chr22_21050000_21150000	chr22	21050000	21150000	3	1
chr22_21150000_21250000	chr22	21150000	21250000	3	1
chr22_21250000_21350000	chr22	21250000	21350000	3	1
chr22_22850000_22950000	chr22	22850000	22950000	1	0
chr22_22950000_23150000	chr22	22950000	23150000	1	0
chr22_25250000_25350000	chr22	25250000	25350000	2	0.5
chr22_25550000_25650000	chr22	25550000	25650000	3	1
chr22_25650000_26050000	chr22	25650000	26050000	2	0.5
chr22_26250000_26350000	chr22	26250000	26350000	3	1
chr22_29050000_29150000	chr22	29050000	29150000	3	1
chr22_29150000_29250000	chr22	29150000	29250000	3	1
chr22_29950000_30050000	chr22	29950000	30050000	3	1
chr22_30550000_30650000	chr22	30550000	30650000	1	0
chr22_30650000_30750000	chr22	30650000	30750000	2	0.5
chr22_31250000_31350000	chr22	31250000	31350000	3	1
chr22_31350000_31550000	chr22	31350000	31550000	3	1
chr22_31550000_31650000	chr22	31550000	31650000	3	1
chr22_32050000_32150000	chr22	32050000	32150000	3	1
chr22_32450000_32750000	chr22	32450000	32750000	1.5	0.25
chr22_32950000_33350000	chr22	32950000	33350000	3	1
chr22_37350000_37450000	chr22	37350000	37450000	1	0
chr22_37450000_37550000	chr22	37450000	37550000	3	1
chr22_37550000_37650000	chr22	37550000	37650000	3	1
chr22_37650000_37850000	chr22	37650000	37850000	3	1
chr22_38650000_38750000	chr22	38650000	38750000	3	1
chr22_38750000_38950000	chr22	38750000	38950000	3	1
chr22_39950000_40350000	chr22	39950000	40350000	3	1
chr22_40350000_40450000	chr22	40350000	40450000	3	1
chr22_40950000_41050000	chr22	40950000	41050000	3	1
chr22_41750000_41850000	chr22	41750000	41850000	3	1
chr22_43050000_43150000	chr22	43050000	43150000	1	0
chr22_43150000_43250000	chr22	43150000	43250000	3	1
chr22_43650000_43750000	chr22	43650000	43750000	3	1
chr22_43750000_43850000	chr22	43750000	43850000	3	1
chr22_44350000_44950000	chr22	44350000	44950000	2.33333333333333	0.666666666666667
chr22_47250000_47450000	chr22	47250000	47450000	3	1
chr3_4050000_4150000	chr3	4050000	4150000	3	1
chr3_9550000_9650000	chr3	9550000	9650000	3	1
chr3_10950000_11050000	chr3	10950000	11050000	3	1
chr3_12150000_12450000	chr3	12150000	12450000	3	1
chr3_12650000_12750000	chr3	12650000	12750000	3	1
chr3_13850000_13950000	chr3	13850000	13950000	3	1
chr3_14250000_14550000	chr3	14250000	14550000	3	1
chr3_15750000_15850000	chr3	15750000	15850000	3	1
chr3_17450000_17750000	chr3	17450000	17750000	3	1
chr3_20950000_21950000	chr3	20950000	21950000	3	1
chr3_26650000_26850000	chr3	26650000	26850000	3	1
chr3_31650000_31750000	chr3	31650000	31750000	3	1
chr3_31950000_32050000	chr3	31950000	32050000	1	0
chr3_33350000_33450000	chr3	33350000	33450000	3	1
chr3_33950000_35850000	chr3	33950000	35850000	3	1
chr3_37050000_37150000	chr3	37050000	37150000	3	1
chr3_39550000_40050000	chr3	39550000	40050000	1	0
chr3_40350000_40450000	chr3	40350000	40450000	3	1
chr3_40450000_40550000	chr3	40450000	40550000	2	0.5
chr3_40550000_41850000	chr3	40550000	41850000	2.33333333333333	0.666666666666667
chr3_42950000_43050000	chr3	42950000	43050000	1.66666666666667	0.333333333333333
chr3_43650000_43750000	chr3	43650000	43750000	3	1
chr3_45550000_45650000	chr3	45550000	45650000	3	1
chr3_45750000_45850000	chr3	45750000	45850000	3	1
chr3_45850000_45950000	chr3	45850000	45950000	3	1
chr3_45950000_46050000	chr3	45950000	46050000	3	1
chr3_46050000_46150000	chr3	46050000	46150000	3	1
chr3_46150000_46450000	chr3	46150000	46450000	1	0
chr3_46450000_46550000	chr3	46450000	46550000	1	0
chr3_49150000_49350000	chr3	49150000	49350000	2.71428571428571	0.857142857142857
chr3_50550000_50650000	chr3	50550000	50650000	3	1
chr3_50650000_51350000	chr3	50650000	51350000	3	1
chr3_54850000_55350000	chr3	54850000	55350000	3	1
chr3_55550000_56450000	chr3	55550000	56450000	3	1
chr3_57250000_57450000	chr3	57250000	57450000	3	1
chr3_57550000_57750000	chr3	57550000	57750000	3	1
chr3_58250000_58350000	chr3	58250000	58350000	3	1
chr3_58650000_59450000	chr3	58650000	59450000	3	1
chr3_61550000_62150000	chr3	61550000	62150000	3	1
chr3_62650000_63050000	chr3	62650000	63050000	3	1
chr3_64550000_65250000	chr3	64550000	65250000	3	1
chr3_69450000_69650000	chr3	69450000	69650000	3	1
chr3_70950000_71050000	chr3	70950000	71050000	3	1
chr3_71850000_72950000	chr3	71850000	72950000	3	1
chr3_73650000_73750000	chr3	73650000	73750000	3	1
chr3_74150000_75250000	chr3	74150000	75250000	1	0
chr3_79750000_80650000	chr3	79750000	80650000	3	1
chr3_87850000_88050000	chr3	87850000	88050000	3	1
chr3_88450000_90450000	chr3	88450000	90450000	3	1
chr3_90450000_95850000	chr3	90450000	95850000	2.6	0.8
chr3_98450000_98550000	chr3	98450000	98550000	3	1
chr3_100350000_100450000	chr3	100350000	100450000	3	1
chr3_100550000_101150000	chr3	100550000	101150000	3	1
chr3_107250000_107550000	chr3	107250000	107550000	3	1
chr3_107550000_108150000	chr3	107550000	108150000	3	1
chr3_113550000_113650000	chr3	113550000	113650000	3	1
chr3_113950000_114450000	chr3	113950000	114450000	1.66666666666667	0.333333333333333
chr3_120550000_120650000	chr3	120550000	120650000	3	1
chr3_122350000_122450000	chr3	122350000	122450000	1	0
chr3_122450000_122550000	chr3	122450000	122550000	3	1
chr3_123550000_123950000	chr3	123550000	123950000	2.33333333333333	0.666666666666667
chr3_125650000_125750000	chr3	125650000	125750000	1	0
chr3_126250000_126650000	chr3	126250000	126650000	2	0.5
chr3_126650000_126750000	chr3	126650000	126750000	3	1
chr3_130350000_130650000	chr3	130350000	130650000	3	1
chr3_130650000_130750000	chr3	130650000	130750000	3	1
chr3_130750000_131150000	chr3	130750000	131150000	1	0
chr3_131150000_131250000	chr3	131150000	131250000	3	1
chr3_133750000_133850000	chr3	133750000	133850000	3	1
chr3_134350000_134450000	chr3	134350000	134450000	3	1
chr3_137950000_138050000	chr3	137950000	138050000	3	1
chr3_138050000_138250000	chr3	138050000	138250000	3	1
chr3_138250000_138450000	chr3	138250000	138450000	3	1
chr3_141150000_141250000	chr3	141150000	141250000	3	1
chr3_141350000_141550000	chr3	141350000	141550000	3	1
chr3_141550000_141650000	chr3	141550000	141650000	3	1
chr3_141650000_141950000	chr3	141650000	141950000	3	1
chr3_143650000_144350000	chr3	143650000	144350000	3	1
chr3_146950000_147850000	chr3	146950000	147850000	3	1
chr3_147950000_148450000	chr3	147950000	148450000	3	1
chr3_156350000_156450000	chr3	156350000	156450000	3	1
chr3_159650000_160050000	chr3	159650000	160050000	2.33333333333333	0.666666666666667
chr3_160350000_160950000	chr3	160350000	160950000	3	1
chr3_165450000_166550000	chr3	165450000	166550000	3	1
chr3_167150000_167350000	chr3	167150000	167350000	3	1
chr3_167750000_167850000	chr3	167750000	167850000	3	1
chr3_169550000_169650000	chr3	169550000	169650000	3	1
chr3_170150000_170350000	chr3	170150000	170350000	3	1
chr3_171450000_171550000	chr3	171450000	171550000	3	1
chr3_171550000_171950000	chr3	171550000	171950000	3	1
chr3_172750000_173750000	chr3	172750000	173750000	3	1
chr3_174050000_175650000	chr3	174050000	175650000	3	1
chr3_178950000_179050000	chr3	178950000	179050000	3	1
chr3_180550000_180750000	chr3	180550000	180750000	3	1
chr3_184650000_184950000	chr3	184650000	184950000	3	1
chr3_189950000_190050000	chr3	189950000	190050000	3	1
chr3_190550000_190650000	chr3	190550000	190650000	3	1
chr3_190850000_191050000	chr3	190850000	191050000	2	0.5
chr3_191150000_192050000	chr3	191150000	192050000	3	1
chr3_196450000_196550000	chr3	196450000	196550000	3	1
chr4_1850000_1950000	chr4	1850000	1950000	3	1
chr4_1950000_2150000	chr4	1950000	2150000	3	1
chr4_2150000_2250000	chr4	2150000	2250000	3	1
chr4_2450000_2650000	chr4	2450000	2650000	3	1
chr4_4850000_4950000	chr4	4850000	4950000	3	1
chr4_4950000_5750000	chr4	4950000	5750000	3	1
chr4_7250000_7650000	chr4	7250000	7650000	1	0
chr4_7750000_8150000	chr4	7750000	8150000	3	1
chr4_8150000_8250000	chr4	8150000	8250000	3	1
chr4_8250000_8350000	chr4	8250000	8350000	3	1
chr4_9950000_10050000	chr4	9950000	10050000	3	1
chr4_13350000_13450000	chr4	13350000	13450000	3	1
chr4_14850000_15050000	chr4	14850000	15050000	3	1
chr4_17750000_17850000	chr4	17750000	17850000	2.33333333333333	0.666666666666667
chr4_20250000_20350000	chr4	20250000	20350000	3	1
chr4_20850000_21250000	chr4	20850000	21250000	3	1
chr4_24950000_25050000	chr4	24950000	25050000	3	1
chr4_25150000_25250000	chr4	25150000	25250000	3	1
chr4_30750000_31150000	chr4	30750000	31150000	3	1
chr4_37650000_37750000	chr4	37650000	37750000	3	1
chr4_38950000_39050000	chr4	38950000	39050000	1	0
chr4_39150000_39250000	chr4	39150000	39250000	3	1
chr4_40350000_40450000	chr4	40350000	40450000	3	1
chr4_43850000_44450000	chr4	43850000	44450000	3	1
chr4_45450000_46150000	chr4	45450000	46150000	3	1
chr4_46250000_46350000	chr4	46250000	46350000	3	1
chr4_48250000_48350000	chr4	48250000	48350000	3	1
chr4_48450000_48550000	chr4	48450000	48550000	3	1
chr4_48550000_48950000	chr4	48550000	48950000	3	1
chr4_56850000_57150000	chr4	56850000	57150000	3	1
chr4_64350000_65250000	chr4	64350000	65250000	3	1
chr4_68550000_68650000	chr4	68550000	68650000	3	1
chr4_68650000_68750000	chr4	68650000	68750000	1	0
chr4_69250000_69450000	chr4	69250000	69450000	1	0
chr4_70150000_70350000	chr4	70150000	70350000	1	0
chr4_70650000_71050000	chr4	70650000	71050000	1	0
chr4_74350000_74450000	chr4	74350000	74450000	2	0.5
chr4_76550000_76650000	chr4	76550000	76650000	3	1
chr4_77050000_77250000	chr4	77050000	77250000	2.5	0.75
chr4_77750000_77850000	chr4	77750000	77850000	3	1
chr4_78850000_79350000	chr4	78850000	79350000	3	1
chr4_80750000_81050000	chr4	80750000	81050000	3	1
chr4_81350000_81850000	chr4	81350000	81850000	3	1
chr4_83850000_83950000	chr4	83850000	83950000	3	1
chr4_83950000_84150000	chr4	83950000	84150000	3	1
chr4_88450000_88650000	chr4	88450000	88650000	1.66666666666667	0.333333333333333
chr4_88650000_88750000	chr4	88650000	88750000	1	0
chr4_88950000_89050000	chr4	88950000	89050000	3	1
chr4_90350000_90750000	chr4	90350000	90750000	3	1
chr4_96450000_97250000	chr4	96450000	97250000	2	0.5
chr4_106150000_106350000	chr4	106150000	106350000	3	1
chr4_106650000_106750000	chr4	106650000	106750000	3	1
chr4_107250000_107750000	chr4	107250000	107750000	3	1
chr4_108150000_108350000	chr4	108150000	108350000	3	1
chr4_113250000_113450000	chr4	113250000	113450000	3	1
chr4_114250000_114850000	chr4	114250000	114850000	3	1
chr4_117950000_118050000	chr4	117950000	118050000	1	0
chr4_118050000_119150000	chr4	118050000	119150000	1	0
chr4_119550000_119750000	chr4	119550000	119750000	3	1
chr4_119950000_120150000	chr4	119950000	120150000	3	1
chr4_121150000_121950000	chr4	121150000	121950000	3	1
chr4_121950000_122050000	chr4	121950000	122050000	3	1
chr4_122050000_122250000	chr4	122050000	122250000	3	1
chr4_122250000_122450000	chr4	122250000	122450000	3	1
chr4_123050000_123150000	chr4	123050000	123150000	3	1
chr4_124050000_124550000	chr4	124050000	124550000	3	1
chr4_141350000_141550000	chr4	141350000	141550000	3	1
chr4_144550000_144650000	chr4	144550000	144650000	3	1
chr4_146650000_146750000	chr4	146650000	146750000	1	0
chr4_147050000_147150000	chr4	147050000	147150000	3	1
chr4_147150000_147850000	chr4	147150000	147850000	3	1
chr4_155150000_155250000	chr4	155150000	155250000	3	1
chr4_155750000_156150000	chr4	155750000	156150000	3	1
chr4_159250000_159350000	chr4	159250000	159350000	3	1
chr4_159850000_160250000	chr4	159850000	160250000	3	1
chr4_164050000_164250000	chr4	164050000	164250000	3	1
chr4_172750000_173050000	chr4	172750000	173050000	3	1
chr4_176550000_176650000	chr4	176550000	176650000	3	1
chr4_183050000_183250000	chr4	183050000	183250000	3	1
chr4_187450000_187550000	chr4	187450000	187550000	3	1
chr4_188550000_190450000	chr4	188550000	190450000	1	0
chr5_0_350000	chr5	0	350000	3	1
chr5_450000_550000	chr5	450000	550000	3	1
chr5_650000_750000	chr5	650000	750000	2	0.5
chr5_2750000_4650000	chr5	2750000	4650000	2	0.5
chr5_9550000_10050000	chr5	9550000	10050000	1	0
chr5_10450000_10550000	chr5	10450000	10550000	3	1
chr5_10750000_10850000	chr5	10750000	10850000	3	1
chr5_13350000_13750000	chr5	13350000	13750000	3	1
chr5_23250000_23550000	chr5	23250000	23550000	1	0
chr5_35050000_35450000	chr5	35050000	35450000	3	1
chr5_36150000_36450000	chr5	36150000	36450000	3	1
chr5_37050000_37150000	chr5	37050000	37150000	3	1
chr5_37450000_37750000	chr5	37450000	37750000	3	1
chr5_43750000_44350000	chr5	43750000	44350000	3	1
chr5_45050000_45650000	chr5	45050000	45650000	3	1
chr5_46350000_50050000	chr5	46350000	50050000	3	1
chr5_50150000_51250000	chr5	50150000	51250000	3	1
chr5_55250000_55350000	chr5	55250000	55350000	3	1
chr5_56650000_56950000	chr5	56650000	56950000	3	1
chr5_61850000_61950000	chr5	61850000	61950000	3	1
chr5_66150000_66350000	chr5	66150000	66350000	3	1
chr5_69250000_69650000	chr5	69250000	69650000	1	0
chr5_70150000_70250000	chr5	70150000	70250000	1	0
chr5_70250000_70350000	chr5	70250000	70350000	3	1
chr5_70750000_70850000	chr5	70750000	70850000	3	1
chr5_74350000_74450000	chr5	74350000	74450000	3	1
chr5_79450000_79550000	chr5	79450000	79550000	3	1
chr5_83650000_84150000	chr5	83650000	84150000	3	1
chr5_89650000_89750000	chr5	89650000	89750000	3	1
chr5_89750000_89850000	chr5	89750000	89850000	3	1
chr5_92850000_92950000	chr5	92850000	92950000	3	1
chr5_93750000_94050000	chr5	93750000	94050000	3	1
chr5_94950000_95050000	chr5	94950000	95050000	2.33333333333333	0.666666666666667
chr5_95650000_95850000	chr5	95650000	95850000	3	1
chr5_106450000_107050000	chr5	106450000	107050000	3	1
chr5_107050000_107250000	chr5	107050000	107250000	3	1
chr5_112350000_112550000	chr5	112350000	112550000	3	1
chr5_121950000_122650000	chr5	121950000	122650000	3	1
chr5_126050000_126150000	chr5	126050000	126150000	3	1
chr5_128350000_128450000	chr5	128350000	128450000	3	1
chr5_128650000_129050000	chr5	128650000	129050000	3	1
chr5_130850000_131050000	chr5	130850000	131050000	2	0.5
chr5_131550000_131650000	chr5	131550000	131650000	2.33333333333333	0.666666666666667
chr5_132450000_132650000	chr5	132450000	132650000	3	1
chr5_134350000_134550000	chr5	134350000	134550000	3	1
chr5_136550000_136650000	chr5	136550000	136650000	3	1
chr5_137050000_137150000	chr5	137050000	137150000	3	1
chr5_137150000_137250000	chr5	137150000	137250000	3	1
chr5_137250000_137350000	chr5	137250000	137350000	3	1
chr5_140350000_140450000	chr5	140350000	140450000	1	0
chr5_140450000_140650000	chr5	140450000	140650000	1	0
chr5_140650000_140750000	chr5	140650000	140750000	2	0.5
chr5_141450000_141550000	chr5	141450000	141550000	3	1
chr5_141550000_141850000	chr5	141550000	141850000	3	1
chr5_142350000_142650000	chr5	142350000	142650000	3	1
chr5_143150000_143250000	chr5	143150000	143250000	1	0
chr5_143650000_144650000	chr5	143650000	144650000	3	1
chr5_145250000_145350000	chr5	145250000	145350000	3	1
chr5_146450000_146550000	chr5	146450000	146550000	3	1
chr5_146750000_146850000	chr5	146750000	146850000	3	1
chr5_147550000_147650000	chr5	147550000	147650000	1	0
chr5_147650000_147750000	chr5	147650000	147750000	1	0
chr5_147750000_147950000	chr5	147750000	147950000	3	1
chr5_149150000_149250000	chr5	149150000	149250000	3	1
chr5_149350000_149450000	chr5	149350000	149450000	2	0.5
chr5_149450000_149650000	chr5	149450000	149650000	3	1
chr5_150050000_150150000	chr5	150050000	150150000	3	1
chr5_150750000_150850000	chr5	150750000	150850000	1	0
chr5_153750000_153850000	chr5	153750000	153850000	3	1
chr5_157250000_157450000	chr5	157250000	157450000	3	1
chr5_158050000_158150000	chr5	158050000	158150000	3	1
chr5_160950000_161150000	chr5	160950000	161150000	3	1
chr5_161250000_161450000	chr5	161250000	161450000	3	1
chr5_161450000_161550000	chr5	161450000	161550000	3	1
chr5_167750000_167850000	chr5	167750000	167850000	3	1
chr5_170150000_170250000	chr5	170150000	170250000	3	1
chr5_171450000_171550000	chr5	171450000	171550000	3	1
chr5_172450000_172550000	chr5	172450000	172550000	3	1
chr5_175050000_175150000	chr5	175050000	175150000	3	1
chr5_175150000_175250000	chr5	175150000	175250000	3	1
chr5_175450000_175550000	chr5	175450000	175550000	2	0.5
chr5_176050000_176350000	chr5	176050000	176350000	3	1
chr5_176350000_176450000	chr5	176350000	176450000	1	0
chr5_177350000_177450000	chr5	177350000	177450000	2	0.5
chr5_177950000_178050000	chr5	177950000	178050000	3	1
chr5_178050000_178450000	chr5	178050000	178450000	1.4	0.2
chr5_178450000_178550000	chr5	178450000	178550000	1	0
chr5_179250000_179450000	chr5	179250000	179450000	3	1
chr5_179550000_180050000	chr5	179550000	180050000	2.5	0.75
chr5_180150000_180550000	chr5	180150000	180550000	1.66666666666667	0.333333333333333
chr5_180550000_180650000	chr5	180550000	180650000	1.5	0.25
chr6_350000_450000	chr6	350000	450000	3	1
chr6_3150000_3250000	chr6	3150000	3250000	2	0.5
chr6_5950000_6050000	chr6	5950000	6050000	3	1
chr6_6050000_6450000	chr6	6050000	6450000	3	1
chr6_8350000_8450000	chr6	8350000	8450000	3	1
chr6_11050000_11350000	chr6	11050000	11350000	3	1
chr6_12150000_12250000	chr6	12150000	12250000	3	1
chr6_12250000_12350000	chr6	12250000	12350000	3	1
chr6_13050000_13150000	chr6	13050000	13150000	1	0
chr6_17550000_17650000	chr6	17550000	17650000	3	1
chr6_22050000_22350000	chr6	22050000	22350000	3	1
chr6_26150000_26450000	chr6	26150000	26450000	1.23529411764706	0.117647058823529
chr6_27350000_27450000	chr6	27350000	27450000	1	0
chr6_27950000_28550000	chr6	27950000	28550000	1	0
chr6_30850000_31050000	chr6	30850000	31050000	2	0.5
chr6_31050000_31150000	chr6	31050000	31150000	1.57142857142857	0.285714285714286
chr6_31150000_31250000	chr6	31150000	31250000	1	0
chr6_32050000_32150000	chr6	32050000	32150000	2.6	0.8
chr6_32150000_32250000	chr6	32150000	32250000	3	1
chr6_32250000_32350000	chr6	32250000	32350000	1	0
chr6_32350000_32750000	chr6	32350000	32750000	1	0
chr6_34650000_34850000	chr6	34650000	34850000	3	1
chr6_35850000_35950000	chr6	35850000	35950000	3	1
chr6_36050000_36250000	chr6	36050000	36250000	3	1
chr6_38950000_39050000	chr6	38950000	39050000	3	1
chr6_39350000_39750000	chr6	39350000	39750000	3	1
chr6_40250000_40950000	chr6	40250000	40950000	3	1
chr6_42150000_42250000	chr6	42150000	42250000	3	1
chr6_43650000_43950000	chr6	43650000	43950000	3	1
chr6_44450000_45750000	chr6	44450000	45750000	3	1
chr6_46050000_46550000	chr6	46050000	46550000	3	1
chr6_46550000_46650000	chr6	46550000	46650000	3	1
chr6_46650000_46750000	chr6	46650000	46750000	3	1
chr6_49550000_49750000	chr6	49550000	49750000	3	1
chr6_55450000_55750000	chr6	55450000	55750000	3	1
chr6_70350000_70750000	chr6	70350000	70750000	3	1
chr6_71050000_71650000	chr6	71050000	71650000	3	1
chr6_71950000_72050000	chr6	71950000	72050000	3	1
chr6_80250000_80450000	chr6	80250000	80450000	3	1
chr6_81350000_82650000	chr6	81350000	82650000	3	1
chr6_84350000_84450000	chr6	84350000	84450000	3	1
chr6_85050000_85850000	chr6	85050000	85850000	3	1
chr6_94650000_96850000	chr6	94650000	96850000	3	1
chr6_97050000_97350000	chr6	97050000	97350000	3	1
chr6_100350000_100450000	chr6	100350000	100450000	3	1
chr6_100450000_100950000	chr6	100450000	100950000	3	1
chr6_107750000_108050000	chr6	107750000	108050000	3	1
chr6_109150000_109250000	chr6	109150000	109250000	3	1
chr6_110050000_110250000	chr6	110050000	110250000	3	1
chr6_110250000_110350000	chr6	110250000	110350000	3	1
chr6_117250000_117350000	chr6	117250000	117350000	3	1
chr6_118850000_118950000	chr6	118850000	118950000	1	0
chr6_119450000_119550000	chr6	119450000	119550000	3	1
chr6_121750000_122350000	chr6	121750000	122350000	3	1
chr6_123750000_123850000	chr6	123750000	123850000	3	1
chr6_125250000_125350000	chr6	125250000	125350000	3	1
chr6_126550000_127150000	chr6	126550000	127150000	3	1
chr6_131350000_131450000	chr6	131350000	131450000	3	1
chr6_135850000_136450000	chr6	135850000	136450000	3	1
chr6_137450000_137850000	chr6	137450000	137850000	2.33333333333333	0.666666666666667
chr6_138850000_138950000	chr6	138850000	138950000	3	1
chr6_139350000_139450000	chr6	139350000	139450000	3	1
chr6_142850000_143650000	chr6	142850000	143650000	3	1
chr6_144950000_145250000	chr6	144950000	145250000	3	1
chr6_145550000_145950000	chr6	145550000	145950000	3	1
chr6_151850000_151950000	chr6	151850000	151950000	3	1
chr6_151950000_152050000	chr6	151950000	152050000	3	1
chr6_154550000_154650000	chr6	154550000	154650000	2	0.5
chr6_158350000_158450000	chr6	158350000	158450000	3	1
chr6_160550000_160850000	chr6	160550000	160850000	1.66666666666667	0.333333333333333
chr6_161250000_161650000	chr6	161250000	161650000	3	1
chr6_162650000_162750000	chr6	162650000	162750000	3	1
chr6_165850000_166150000	chr6	165850000	166150000	3	1
chr6_166750000_167050000	chr6	166750000	167050000	3	1
chr6_167850000_168350000	chr6	167850000	168350000	3	1
chr6_170150000_170650000	chr6	170150000	170650000	3	1
chr6_170750000_170850000	chr6	170750000	170850000	3	1
chr7_2950000_3150000	chr7	2950000	3150000	3	1
chr7_3250000_4550000	chr7	3250000	4550000	3	1
chr7_4950000_5050000	chr7	4950000	5050000	3	1
chr7_8750000_8950000	chr7	8750000	8950000	3	1
chr7_10950000_11250000	chr7	10950000	11250000	3	1
chr7_11650000_12350000	chr7	11650000	12350000	3	1
chr7_12650000_12950000	chr7	12650000	12950000	3	1
chr7_16850000_16950000	chr7	16850000	16950000	3	1
chr7_22750000_22850000	chr7	22750000	22850000	1	0
chr7_22850000_23050000	chr7	22850000	23050000	3	1
chr7_26350000_26450000	chr7	26350000	26450000	3	1
chr7_27650000_28050000	chr7	27650000	28050000	3	1
chr7_30850000_30950000	chr7	30850000	30950000	2	0.5
chr7_31250000_31450000	chr7	31250000	31450000	3	1
chr7_31850000_32250000	chr7	31850000	32250000	3	1
chr7_37550000_37750000	chr7	37550000	37750000	3	1
chr7_38050000_38250000	chr7	38050000	38250000	3	1
chr7_42050000_42750000	chr7	42050000	42750000	3	1
chr7_43550000_43650000	chr7	43550000	43650000	3	1
chr7_43650000_43850000	chr7	43650000	43850000	3	1
chr7_44750000_45050000	chr7	44750000	45050000	3	1
chr7_45450000_45750000	chr7	45450000	45750000	3	1
chr7_45950000_46350000	chr7	45950000	46350000	3	1
chr7_48350000_48750000	chr7	48350000	48750000	3	1
chr7_49750000_49850000	chr7	49750000	49850000	3	1
chr7_50550000_51250000	chr7	50550000	51250000	3	1
chr7_54550000_54650000	chr7	54550000	54650000	3	1
chr7_55850000_56050000	chr7	55850000	56050000	2	0.5
chr7_57150000_57950000	chr7	57150000	57950000	1	0
chr7_63250000_64050000	chr7	63250000	64050000	1	0
chr7_65850000_65950000	chr7	65850000	65950000	3	1
chr7_65950000_66350000	chr7	65950000	66350000	1	0
chr7_72650000_72750000	chr7	72650000	72750000	2	0.5
chr7_72750000_72950000	chr7	72750000	72950000	3	1
chr7_72950000_73050000	chr7	72950000	73050000	3	1
chr7_73050000_73150000	chr7	73050000	73150000	3	1
chr7_73150000_73350000	chr7	73150000	73350000	2.6	0.8
chr7_73450000_73550000	chr7	73450000	73550000	3	1
chr7_73550000_73650000	chr7	73550000	73650000	2	0.5
chr7_75050000_75350000	chr7	75050000	75350000	1	0
chr7_75350000_75450000	chr7	75350000	75450000	1	0
chr7_75450000_75650000	chr7	75450000	75650000	3	1
chr7_75650000_75750000	chr7	75650000	75750000	3	1
chr7_75750000_75850000	chr7	75750000	75850000	3	1
chr7_76750000_76950000	chr7	76750000	76950000	3	1
chr7_77250000_77450000	chr7	77250000	77450000	3	1
chr7_79750000_79950000	chr7	79750000	79950000	3	1
chr7_82550000_82850000	chr7	82550000	82850000	3	1
chr7_83150000_83250000	chr7	83150000	83250000	3	1
chr7_83550000_83650000	chr7	83550000	83650000	3	1
chr7_86250000_86350000	chr7	86250000	86350000	3	1
chr7_87250000_87350000	chr7	87250000	87350000	3	1
chr7_90750000_91350000	chr7	90750000	91350000	3	1
chr7_92950000_93150000	chr7	92950000	93150000	3	1
chr7_93250000_93750000	chr7	93250000	93750000	2.33333333333333	0.666666666666667
chr7_94950000_95050000	chr7	94950000	95050000	1	0
